鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
士林區,房地(土地+建物)+車位,臺北市士林區社正路91~120號,17.89,商,,,1090320,土地1建物1車位1,四層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1050712,152.95999999999998,2,1,1,有,有,12500000,103537,升降機械,43.82,1200000,親友、員工或其他特殊關係間之交易。;,RPQOMLNLMHPFFEA18CA
北投區,房地(土地+建物),臺北市北投區奇岩路37巷1~30號,16.53,住,,,1090307,土地2建物1車位0,三層,五層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0740913,59.089999999999996,1,1,1,有,有,3770000,63801,,0.0,0,,RPPNMLOLMHPFFEA08CA
士林區,房地(土地+建物),臺北市士林區明溪街35巷1~30號,89.69,住,,,1090326,土地2建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0650103,103.75,4,2,2,有,無,12500000,120482,,0.0,0,,RPPOMLOLMHPFFEA18CA
士林區,房地(土地+建物),臺北市士林區通河街325巷31~60號,10.88,住,,,1090327,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0591210,29.48,1,1,1,有,有,4200000,142469,,0.0,0,,RPPNMLRLMHPFFEA38CA
北投區,房地(土地+建物),臺北市北投區復興三路61~90號,52.62,住,,,1090407,土地1建物1車位0,五層，電梯樓梯間,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840321,92.14,3,1,1,有,有,4600000,49924,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPWNMLTLMHPFFEA66CA
士林區,房地(土地+建物),臺北市士林區福國路56巷1~30號,23.2,商,,,1090320,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680106,82.53,2,2,1,有,無,14600000,176905,,0.0,0,,RPUOMLTLMHPFFEA56CA
士林區,房地(土地+建物)+車位,臺北市士林區基河路121~150號,28.93,商,,,1090309,土地1建物1車位1,十二層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0901012,193.75,3,2,2,有,有,25000000,129032,坡道平面,0.0,0,,RPPPMLTLMHPFFEA78CA
士林區,房地(土地+建物)+車位,臺北市士林區延平北路五段61~90號,9.51,商,,,1090310,土地2建物1車位1,九層,十二層,套房(1房1廳1衛),住家用,鋼筋混凝土造,1060113,92.19,1,1,1,有,有,14000000,184731,升降機械,22.9,1200000,,RPPOMLOJNHPFFEA08CA
北投區,土地,開明段二小段421~450地號,24.42,其他,,,1090410,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,928424,38019,,0.0,0,包含公共設施保留地之交易。;,RPVNMLPJNHPFFEA68CA
北投區,土地,奇岩段四小段61~90地號,51.0,住,,,1090413,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,18719960,367058,,0.0,0,"建商與地主合建案。;總價含使用補償金564,470元",RPVOMLPJNHPFFEA78CA
士林區,土地,永新段一小段451~480地號,203.0,其他,,,1090312,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,16929140,83395,,0.0,0,含增建或未登記建物。;包含公共設施保留地之交易。;,RPQOMLNKNHPFFEA18CA
北投區,房地(土地+建物)+車位,臺北市北投區溫泉路65巷1~30號,34.98,其他,,,1090408,土地1建物1車位1,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840704,169.73,2,1,1,有,有,13000000,76592,坡道平面,37.91,0,,RPOPMLRLNHPFFEA58CA
大安區,車位,臺北市大安區忠孝東路四段146巷1~30號,5.75,住,,,1090323,土地0建物0車位1,地下三層，地下四層,九層,其他,見使用執照,鋼筋混凝土造,0871117,47.23,0,0,0,有,有,2600000,,升降平面,0.0,2600000,,RPTNMLNLMHPFFFA48CA
大安區,房地(土地+建物),臺北市大安區四維路52巷19弄1~30號,46.5,住,,,1090321,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),,加強磚造,,104.26,1,1,1,有,無,23400000,224439,,0.0,0,親友、員工或其他特殊關係間之交易。;親屬特殊間之交易，雙方各以標的互易契約移轉，建物包括增建部分及現有設備器具固定物等一併在內。,RPQNMLOLMHPFFFA28CA
大安區,房地(土地+建物),臺北市大安區安和路一段1~30號,5.07,其他,,,1090312,土地7建物1車位0,一層，騎樓,十二層,店面(店鋪),住家用,鋼筋混凝土造,0660526,35.96,0,1,1,有,有,31500000,875973,,0.0,0,含增建或未登記建物。;,RPQNMLSLMHPFFFA68CA
大安區,房地(土地+建物)+車位,臺北市大安區新生南路一段97巷31~60號,84.5,住,,,1090207,土地1建物1車位2,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0810520,428.08,5,2,4,有,有,110000000,256961,坡道平面,0.0,0,親友、員工或其他特殊關係間之交易。;,RPVNMLSLMHPFFFA56CA
大安區,房地(土地+建物)+車位,臺北市大安區市民大道三段181~210號,38.95,住,,,1090319,土地2建物1車位2,十三層,二十三層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1050111,374.35,4,2,3,有,有,114650000,306264,坡道平面,49.6,0,,RPPPMLSLMHPFFFA78CA
大安區,土地,通化段六小段241~270地號,0.45,其他,,,1090410,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,33298,0,,0.0,0,包含公共設施保留地之交易。;包含公共設施保留地之交易。,RPQNMLPJNHPFFFA28CA
大安區,房地(土地+建物)+車位,臺北市大安區仁愛路四段361~390號,23.32,其他,,,1090310,土地2建物1車位1,十七層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0751001,242.81,4,2,2,有,有,84000000,345950,坡道平面,37.6,0,含增建或未登記建物。;,RPPQMLLKNHPFFFA18CA
大安區,房地(土地+建物),臺北市大安區泰順街40巷1~30號,16.43,住,,,1090302,土地1建物1車位0,六層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0980402,67.95,2,1,1,有,有,16400000,241354,,0.0,0,,RPRNMLTKNHPFFFA88CA
中正區,房地(土地+建物),臺北市中正區羅斯福路一段31~60號,4.81,商,,,1090309,土地2建物1車位0,九層,十二層,套房(1房1廳1衛),商業用,鋼筋混凝土造,0860113,42.260000000000005,1,1,1,有,有,10480000,247989,,0.0,0,含增建或未登記建物。,RPPNMLRLMHPFFAA08DA
內湖區,房地(土地+建物)+車位,臺北市內湖區內湖路一段61~90號,160.36,其他,,,1090116,土地1建物1車位8,二層,十層,其他,見其他登記事項,鋼筋混凝土造,0970820,1206.77,0,1,1,有,有,229830000,190451,坡道平面,0.0,14400000,含增建或未登記建物。;,RPRQMLNLMHPFFCA38DA
中山區,房地(土地+建物),臺北市中山區民生東路二段61~90號,8.6,商,,,1090118,土地1建物1車位0,七層,七層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0690314,46.599999999999994,1,1,1,有,有,6950000,149142,,0.0,0,,RPQNMLQLMHPFFCA28DA
中山區,房地(土地+建物),臺北市中山區民生東路三段88巷1~30號,30.67,住,,,1090309,土地1建物1車位0,十一層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0750314,148.79,4,2,2,有,有,29580000,198804,,0.0,0,含增建或未登記建物。,RPSNMLQLMHPFFCA48DA
內湖區,房地(土地+建物)+車位,臺北市內湖區大湖山莊街121~150號,31.2,其他,,,1090228,土地1建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0931130,220.72,4,2,2,有,有,41000000,215856,坡道平面,42.36,2500000,,RPWRMLSLMHPFFCA86DA
中山區,房地(土地+建物),臺北市中山區長安東路二段91~120號,5.1,商,,,1090229,土地2建物1車位0,十一層,十三層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0970222,40.94,1,1,1,有,無,8700000,212506,,0.0,0,含增建或未登記建物。,RPSOMLLJNHPFFCA97DA
內湖區,房地(土地+建物),臺北市內湖區內湖路二段179巷48弄1~30號,62.83,住,,,1090228,土地2建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720314,129.79,4,2,2,有,有,18390000,141690,,0.0,0,含增建或未登記建物。,RPTOMLLJNHPFFCA08DA
內湖區,房地(土地+建物),臺北市內湖區內湖路一段91巷25弄1~30號,31.94,住,,,1090317,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730319,104.86,3,2,2,有,無,13400000,127789,,0.0,0,含增建或未登記建物。,RPOPMLPJNHPFFCA08DA
中山區,房地(土地+建物),臺北市中山區中山北路一段61~90號,7.7,其他,,,1090327,土地1建物1車位0,八層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0750430,99.67,3,2,2,有,有,19000000,190629,,0.0,0,,RPTPMLSKNHPFFCA98DA
信義區,房地(土地+建物),臺北市信義區福德街268巷4弄1~30號,21.4,住,,,1081227,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,75.34,3,2,1,有,無,11380000,151049,,0.0,0,含增建或未登記建物。,RPUPMLMLMHPFFDA58DA
松山區,車位,臺北市松山區八德路1~30號,0.41,商,,,1090316,土地0建物0車位1,一層,十三層,其他,見其他登記事項,鋼筋混凝土造,0950823,19.68,0,0,0,有,有,1300000,,坡道機械,0.0,1300000,,RPQNMLRLMHPFFDA48DA
松山區,房地(土地+建物),臺北市松山區南京東路五段31~60號,6.26,商,,,1090313,土地2建物1車位0,四層,十一層,套房(1房1廳1衛),見使用執照,鋼筋混凝土造,0850125,42.82,1,1,1,有,有,9000000,210182,,0.0,0,含增建或未登記建物。,RPPNMLMJNHPFFDA77DA
松山區,房地(土地+建物),臺北市松山區光復南路66巷91~120號,16.5,住,,,1090305,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0640828,46.54,1,2,1,有,無,12000000,257843,,0.0,0,含增建或未登記建物。,RPRQMLOJNHPFFDA48DA
南港區,房地(土地+建物),臺北市南港區玉成街235巷1~30號,9.3,其他,,,1090225,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,37.78,3,1,1,有,無,6000000,158856,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPSNMLSKNHPFFDA78DA
士林區,房地(土地+建物),臺北市士林區大東路1~30號,7.67,商,,,1090412,土地2建物1車位0,地下層,五層,公寓(5樓含以下無電梯),見使用執照,鋼筋混凝土造,0660111,37.58,0,0,0,無,無,2500000,66525,,0.0,0,,RPTOMLNLMHPFFEA58DA
北投區,房地(土地+建物)+車位,臺北市北投區文林北路75巷61~90號,47.73,其他,,,1090301,土地1建物1車位1,七層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1061117,190.39,3,2,2,有,有,28500000,177293,坡道平面,43.74,2500000,,RPSNMLPLMHPFFEA58DA
北投區,房地(土地+建物)+車位,臺北市北投區中央北路四段18巷46弄1~30號,63.56,住,,,1090310,土地1建物1車位1,五層,五層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1001206,177.53,3,2,2,有,有,17500000,98575,坡道平面,0.0,2000000,含增建或未登記建物。,RPUNMLPLMHPFFEA78DA
北投區,房地(土地+建物),臺北市北投區西安街一段331~360號,36.07,商,,,1090316,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0780509,109.13,3,2,2,有,無,17060000,156327,,0.0,0,含增建或未登記建物。,RPQPMLNLMHPFFEA38DA
中山區,房地(土地+建物)+車位,臺北市中山區八德路二段210巷1~30號,54.0,住,,,1090308,土地1建物1車位1,五層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0800411,179.05,4,2,3,有,無,35600000,198827,坡道平面,0.0,0,含增建或未登記建物。,RPROMLLJNHPFFCA87DA
士林區,房地(土地+建物),臺北市士林區大西路61~90號,141.0,住,,,1090308,土地1建物1車位0,全,,透天厝,住家用,見其他登記事項,01412,75.0,3,3,2,有,無,36000000,480000,,0.0,0,含增建或未登記建物。,RPQPMLMLMHPFFEA28DA
北投區,房地(土地+建物),臺北市北投區民族街68巷1~30號,44.68,住,,,1090224,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0711108,137.68,3,1,2,有,無,12000000,87159,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPSOMLQLNHPFFEA88DA
大安區,車位,臺北市大安區永康街7巷1~30號,0.3,商,,,1090312,土地0建物0車位6,一層,十五層,其他,見其他登記事項,鋼筋混凝土造,0970326,13.77,0,0,0,有,無,3000000,,塔式車位,0.0,3000000,,RPRNMLNLMHPFFFA38DA
大安區,房地(土地+建物),臺北市大安區臨江街40巷61~90號,17.05,住,,,1090325,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0740603,63.55,2,2,1,有,無,12500000,196696,,0.0,0,,RPQNMLQLMHPFFFA58DA
大安區,房地(土地+建物),臺北市大安區潮州街121~150號,19.0,住,,,1090226,土地2建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700625,68.04,4,2,2,有,無,17000000,249853,,0.0,0,含增建或未登記建物。,RPPOMLTLMHPFFFA88DA
大安區,房地(土地+建物),臺北市大安區忠孝東路三段251巷8弄1~30號,41.75,住,,,1090216,土地2建物1車位0,二層,四層,公寓(5樓含以下無電梯),,加強磚造,0550729,98.34,3,2,1,有,無,22000000,223714,,0.0,0,含增建或未登記建物。,RPWOMLPJNHPFFFA09DA
大安區,房地(土地+建物),臺北市大安區忠孝東路三段217巷7弄1~30號,8.35,住,,,1090319,土地1建物1車位0,九層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,70.46,2,1,1,有,有,17700000,251206,,0.0,0,含增建或未登記建物。,RPXOMLPJNHPFFFA56DA
大安區,房地(土地+建物)+車位,臺北市大安區瑞安街208巷31~60號,8.54,住,,,1090313,土地1建物1車位1,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1040511,54.769999999999996,1,2,1,有,有,17500000,344986,其他,11.29,2500000,含增建或未登記建物。,RPPPMLSJNHPFFFA78DA
松山區,房地(土地+建物),臺北市松山區五常街281巷1~30號,26.5,住,,,1090315,土地1建物1車位0,一層，走廊,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0620415,77.64,5,0,5,有,無,17800000,229263,,0.0,0,含增建或未登記建物。,RPXQMLPJNHPFFDA56DA
南港區,房地(土地+建物),臺北市南港區忠孝東路六段278巷31~60號,33.0,住,,,1090401,土地2建物1車位0,一層，騎樓,三層,公寓(5樓含以下無電梯),住家用,加強磚造,,69.23,5,1,1,有,無,11800000,170446,,0.0,0,含增建或未登記建物。,RPWNMLKMMHPFFDA48DA
中山區,房地(土地+建物),臺北市中山區南京東路二段91~120號,3.18,其他,,,1090315,土地3建物1車位0,十層,十八層,套房(1房1廳1衛),住家用,見其他登記事項,0990917,48.44,1,1,1,有,有,13700000,282824,,0.0,0,,RPTNMLQLMHPFFCA58DA
中山區,房地(土地+建物),臺北市中山區建國北路三段61~90號,15.06,住,,,1090306,土地2建物1車位0,三層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0750411,102.38,2,2,2,有,無,17000000,166048,,0.0,0,含增建或未登記建物。,RPSNMLPLMHPFFCA38DA
大同區,房地(土地+建物),臺北市大同區歸綏街211~240號,26.0,其他,,,1090226,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),,加強磚造,,88.51,4,3,2,有,無,12000000,135578,,0.0,0,含增建或未登記建物。,RPQNMLNJNHPFFBA77DA
大安區,房地(土地+建物),臺北市大安區敦化南路二段31~60號,4.38,其他,,,1090318,土地1建物1車位0,十二層，陽台,十六層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0640602,52.7,1,0,1,有,有,16000000,303605,,0.0,0,,RPSNMLMLNHPFFFA38CA
大安區,房地(土地+建物),臺北市大安區延吉街61~90號,22.5,住,,,1081123,土地1建物1車位0,一層，騎樓,四層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0601208,73.34,1,1,1,有,無,28000000,381783,,0.0,0,親友、員工或其他特殊關係間之交易。;土地法34條之1。,RPUOMLPLNHPFFFA98CA
文山區,房地(土地+建物),臺北市文山區興隆路二段203巷31~60號,20.1,住,,,1090403,土地1建物1車位0,五層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880510,80.30000000000001,2,2,1,有,有,12990000,161768,,0.0,0,含增建或未登記建物。,RPXNMLKMMHPFFAA28DA
中正區,房地(土地+建物),臺北市中正區汀州路三段27巷1~30號,43.14,住,,,1090320,土地3建物1車位0,一層,五層,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,0750916,178.28,9,2,4,有,無,30000000,168275,,0.0,0,含增建或未登記建物。;,RPQOMLKMMHPFFAA67DA
文山區,房地(土地+建物),臺北市文山區辛亥路四段77巷1~30號,41.28,住,,,1090318,土地4建物1車位0,七層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851107,89.48,3,2,1,有,有,13680000,152883,,0.0,0,含增建或未登記建物。共有人共兩人,RPROMLKMMHPFFAA77DA
萬華區,房地(土地+建物),臺北市萬華區康定路91~120號,16.83,商,,,1090320,土地2建物1車位0,全,三層,透天厝,,加強磚造,,43.54,1,1,1,有,無,6980000,160312,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPUPMLMLMHPFFBA38DA
大同區,房地(土地+建物),臺北市大同區重慶北路三段113巷31~60號,3.24,商,,,1090413,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0640723,11.59,2,2,1,有,無,900000,77653,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPWNMLNLMHPFFBA48DA
大同區,房地(土地+建物),臺北市大同區重慶北路三段322巷1~30號,20.8,住,,,1090315,土地3建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680328,76.3,3,2,1,有,無,9800000,128440,,0.0,0,含增建或未登記建物。,RPPNMLQLMHPFFBA08DA
大安區,房地(土地+建物),臺北市大安區忠孝東路三段151~180號,18.04,住,,,1090325,土地2建物1車位0,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0760423,99.53,3,2,2,有,有,23310000,234201,,0.0,0,親友、員工或其他特殊關係間之交易。;法院協調買賣案件  持分9/10,RPSNMLPJNHPFFFA48CA
大安區,房地(土地+建物),臺北市大安區溫州街12巷1~30號,13.53,住,,,1090311,土地1建物1車位0,一層，露台,四層,公寓(5樓含以下無電梯),住家用,加強磚造,,26.73,3,2,1,有,無,6500000,243172,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPOOMLRLMHPFFFA48CA
大安區,車位,臺北市大安區金山南路二段1~30號,0.18,住,,,1090408,土地0建物0車位1,地下二層,十二層,其他,見使用執照,鋼筋混凝土造,0700619,36.81,0,0,0,有,有,2000000,,升降平面,36.82,2000000,單獨車位交易。;,RPOPMLNLMHPFFFA18CA
北投區,房地(土地+建物)+車位,臺北市北投區奇岩路211~240號,199.44,住,,,1090119,土地4建物1車位1,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1040617,238.85000000000002,3,2,2,有,有,41800000,175807,坡道平面,15.31,2500000,,RPVOMLPKNHPFFEA88CA
北投區,房地(土地+建物)+車位,臺北市北投區中正街49巷1~30號,15.36,商,,,1090318,土地1建物1車位1,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960214,125.36000000000001,2,1,1,有,有,18500000,147575,坡道平面,43.88,0,含增建或未登記建物。;陽台外推,RPQOMLLKNHPFFEA97CA
北投區,房地(土地+建物)+車位,臺北市北投區公?路421~450號,58.81,住,,,1090303,土地1建物2車位1,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820211,327.69,4,3,2,有,有,42000000,128170,坡道平面,45.31,0,,RPTOMLOJNHPFFEA48CA
士林區,房地(土地+建物)+車位,臺北市士林區芝玉路二段52巷1~30號,58.41,住,,,1090314,土地2建物2車位2,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0990804,193.37,4,2,2,有,有,35350000,182810,塔式車位,0.0,0,,RPUOMLOJNHPFFEA58CA
北投區,房地(土地+建物),臺北市北投區立農街一段257巷7弄1~30號,38.5,住,,,1090117,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0660117,95.78,3,2,2,有,無,11500000,120067,,0.0,0,含增建或未登記建物。;,RPTPMLRLMHPFFEA98CA
士林區,土地,溪洲段二小段421~450地號,82.85,住,,,1090306,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4500000,54315,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPWOMLSLMHPFFEA66CA
士林區,房地(土地+建物)+車位,臺北市士林區天母西路50巷1~30號,14.28,商,,,1090317,土地1建物1車位2,六層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970609,73.12,4,2,2,有,有,18000000,246171,坡道機械,0.0,0,親友、員工或其他特殊關係間之交易。;,RPQNMLOLMHPFFEA18CA
北投區,房地(土地+建物),臺北市北投區中央北路三段40巷38弄1~30號,30.12,住,,,1090325,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700324,79.94,3,2,1,有,無,7000000,87566,,0.0,0,,RPROMLNLMHPFFEA28CA
北投區,房地(土地+建物)+車位,臺北市北投區榮華一路1~30號,46.91,住,,,1090305,土地1建物1車位1,四層，電梯樓梯間,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860118,180.72,3,2,2,有,有,32500000,179836,升降機械,0.0,0,含增建或未登記建物。;,RPOPMLNLMHPFFEA08CA
北投區,房地(土地+建物)+車位,臺北市北投區稻香路161巷1~30號,8.49,住,,,1090316,土地1建物1車位1,七層,十一層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0930312,44.31,1,1,1,有,有,3800000,85759,升降機械,6.71,0,含增建或未登記建物。;,RPUNMLNLMHPFFEA48CA
北投區,房地(土地+建物),臺北市北投區致遠一路二段12巷5弄1~30號,20.98,住,,,1090322,土地1建物1車位0,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1040617,83.02,3,2,2,有,有,17500000,210793,,0.0,0,含增建或未登記建物。;,RPPOMLNLMHPFFEA08CA
北投區,房地(土地+建物),臺北市北投區文化三路61~90號,39.11,住,,,1090328,土地2建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0750312,122.65,3,2,2,有,有,13000000,105993,,0.0,0,含增建或未登記建物。;,RPRNMLNLMHPFFEA18CA
士林區,房地(土地+建物),臺北市士林區福志路91~120號,27.57,住,,,1090405,土地2建物1車位0,一層,五層,公寓(5樓含以下無電梯),見使用執照,鋼筋混凝土造,0680630,106.91,3,2,2,有,無,22300000,208587,,0.0,0,平台外推本成交資訊係由不動產經紀業提供屬實,RPTPMLMLMHPFFEA48CA
南港區,房地(土地+建物),臺北市南港區向陽路258巷91~120號,28.51,住,,,1090115,土地1建物1車位0,五層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0971009,98.42,2,1,1,有,有,16000000,162569,,0.0,0,,RPUPMLRJNHPFFDA88CA
